org;dest;sku;volume
CD_3_saida;C_4_entrada;8;0
CD_3_saida;C_4_entrada;9;0
CD_3_saida;C_5_entrada;0;0
CD_3_saida;C_5_entrada;1;0
CD_3_saida;C_5_entrada;2;0
CD_3_saida;C_5_entrada;3;0
CD_3_saida;C_5_entrada;4;0
CD_3_saida;C_5_entrada;5;0
CD_3_saida;C_5_entrada;6;0
CD_3_saida;C_5_entrada;7;0
CD_3_saida;C_5_entrada;8;0
CD_3_saida;C_5_entrada;9;0
CD_3_saida;C_6_entrada;0;0
CD_3_saida;C_6_entrada;1;0
CD_3_saida;C_6_entrada;2;0
CD_3_saida;C_6_entrada;3;0
CD_3_saida;C_6_entrada;4;0
CD_3_saida;C_6_entrada;5;0
CD_3_saida;C_6_entrada;6;0
CD_3_saida;C_6_entrada;7;0
CD_3_saida;C_6_entrada;8;0
CD_3_saida;C_6_entrada;9;0
CD_3_saida;C_7_entrada;0;0
CD_3_saida;C_7_entrada;1;0
CD_3_saida;C_7_entrada;2;0
CD_3_saida;C_7_entrada;3;0
CD_3_saida;C_7_entrada;4;0
CD_3_saida;C_7_entrada;5;0
CD_3_saida;C_7_entrada;6;0
CD_3_saida;C_7_entrada;7;0
CD_3_saida;C_7_entrada;8;0
CD_3_saida;C_7_entrada;9;0
CD_3_saida;C_8_entrada;0;0
CD_3_saida;C_8_entrada;1;0
CD_3_saida;C_8_entrada;2;0
CD_3_saida;C_8_entrada;3;0
CD_3_saida;C_8_entrada;4;0
CD_3_saida;C_8_entrada;5;0
CD_3_saida;C_8_entrada;6;0
CD_3_saida;C_8_entrada;7;0
CD_3_saida;C_8_entrada;8;0
CD_3_saida;C_8_entrada;9;0
CD_3_saida;C_9_entrada;0;0
CD_3_saida;C_9_entrada;1;0
CD_3_saida;C_9_entrada;2;0
CD_3_saida;C_9_entrada;3;0
CD_3_saida;C_9_entrada;4;0
CD_3_saida;C_9_entrada;5;0
CD_3_saida;C_9_entrada;6;0
CD_3_saida;C_9_entrada;7;0
CD_3_saida;C_9_entrada;8;0
CD_3_saida;C_9_entrada;9;0
CD_3_saida;C_10_entrada;0;0
CD_3_saida;C_10_entrada;1;0
CD_3_saida;C_10_entrada;2;0
CD_3_saida;C_10_entrada;3;0
CD_3_saida;C_10_entrada;4;0
CD_3_saida;C_10_entrada;5;0
CD_3_saida;C_10_entrada;6;0
CD_3_saida;C_10_entrada;7;0
CD_3_saida;C_10_entrada;8;0
CD_3_saida;C_10_entrada;9;0
CD_3_saida;C_11_entrada;0;0
CD_3_saida;C_11_entrada;1;0
CD_3_saida;C_11_entrada;2;0
CD_3_saida;C_11_entrada;3;0
CD_3_saida;C_11_entrada;4;0
CD_3_saida;C_11_entrada;5;0
CD_3_saida;C_11_entrada;6;0
CD_3_saida;C_11_entrada;7;0
CD_3_saida;C_11_entrada;8;0
CD_3_saida;C_11_entrada;9;0
CD_3_saida;C_12_entrada;0;0
CD_3_saida;C_12_entrada;1;0
CD_3_saida;C_12_entrada;2;0
CD_3_saida;C_12_entrada;3;0
CD_3_saida;C_12_entrada;4;0
CD_3_saida;C_12_entrada;5;0
CD_3_saida;C_12_entrada;6;0
CD_3_saida;C_12_entrada;7;0
CD_3_saida;C_12_entrada;8;0
CD_3_saida;C_12_entrada;9;0
CD_3_saida;C_13_entrada;0;0
CD_3_saida;C_13_entrada;1;0
CD_3_saida;C_13_entrada;2;0
CD_3_saida;C_13_entrada;3;0
CD_3_saida;C_13_entrada;4;0
CD_3_saida;C_13_entrada;5;0
CD_3_saida;C_13_entrada;6;0
CD_3_saida;C_13_entrada;7;0
CD_3_saida;C_13_entrada;8;0
CD_3_saida;C_13_entrada;9;0
CD_3_saida;C_14_entrada;0;0
CD_3_saida;C_14_entrada;1;0
CD_3_saida;C_14_entrada;2;0
CD_3_saida;C_14_entrada;3;0
CD_3_saida;C_14_entrada;4;0
CD_3_saida;C_14_entrada;5;0
CD_3_saida;C_14_entrada;6;0
CD_3_saida;C_14_entrada;7;0
CD_3_saida;C_14_entrada;8;0
CD_3_saida;C_14_entrada;9;0
CD_3_saida;C_15_entrada;0;0
CD_3_saida;C_15_entrada;1;0
CD_3_saida;C_15_entrada;2;0
CD_3_saida;C_15_entrada;3;0
CD_3_saida;C_15_entrada;4;0
CD_3_saida;C_15_entrada;5;0
CD_3_saida;C_15_entrada;6;0
CD_3_saida;C_15_entrada;7;0
CD_3_saida;C_15_entrada;8;0
CD_3_saida;C_15_entrada;9;0
CD_3_saida;C_16_entrada;0;0
CD_3_saida;C_16_entrada;1;0
CD_3_saida;C_16_entrada;2;0
CD_3_saida;C_16_entrada;3;0
CD_3_saida;C_16_entrada;4;0
CD_3_saida;C_16_entrada;5;0
CD_3_saida;C_16_entrada;6;0
CD_3_saida;C_16_entrada;7;0
CD_3_saida;C_16_entrada;8;0
CD_3_saida;C_16_entrada;9;0
CD_3_saida;C_17_entrada;0;0
CD_3_saida;C_17_entrada;1;0
CD_3_saida;C_17_entrada;2;0
CD_3_saida;C_17_entrada;3;0
CD_3_saida;C_17_entrada;4;0
CD_3_saida;C_17_entrada;5;0
CD_3_saida;C_17_entrada;6;0
CD_3_saida;C_17_entrada;7;0
CD_3_saida;C_17_entrada;8;0
CD_3_saida;C_17_entrada;9;0
CD_3_saida;C_18_entrada;0;0
CD_3_saida;C_18_entrada;1;0
CD_3_saida;C_18_entrada;2;0
CD_3_saida;C_18_entrada;3;0
CD_3_saida;C_18_entrada;4;0
CD_3_saida;C_18_entrada;5;0
CD_3_saida;C_18_entrada;6;0
CD_3_saida;C_18_entrada;7;0
CD_3_saida;C_18_entrada;8;0
CD_3_saida;C_18_entrada;9;0
CD_3_saida;C_19_entrada;0;0
CD_3_saida;C_19_entrada;1;0
CD_3_saida;C_19_entrada;2;0
CD_3_saida;C_19_entrada;3;0
CD_3_saida;C_19_entrada;4;0
CD_3_saida;C_19_entrada;5;0
CD_3_saida;C_19_entrada;6;0
CD_3_saida;C_19_entrada;7;0
CD_3_saida;C_19_entrada;8;0
CD_3_saida;C_19_entrada;9;0
CD_4_saida;C_0_entrada;0;0
CD_4_saida;C_0_entrada;1;0
CD_4_saida;C_0_entrada;2;0
CD_4_saida;C_0_entrada;3;0
CD_4_saida;C_0_entrada;4;0
CD_4_saida;C_0_entrada;5;0
CD_4_saida;C_0_entrada;6;0
CD_4_saida;C_0_entrada;7;0
CD_4_saida;C_0_entrada;8;0
CD_4_saida;C_0_entrada;9;0
CD_4_saida;C_1_entrada;0;0
CD_4_saida;C_1_entrada;1;0
CD_4_saida;C_1_entrada;2;0
CD_4_saida;C_1_entrada;3;0
CD_4_saida;C_1_entrada;4;0
CD_4_saida;C_1_entrada;5;0
CD_4_saida;C_1_entrada;6;0
CD_4_saida;C_1_entrada;7;0
CD_4_saida;C_1_entrada;8;0
CD_4_saida;C_1_entrada;9;0
CD_4_saida;C_2_entrada;0;0
CD_4_saida;C_2_entrada;1;0
CD_4_saida;C_2_entrada;2;0
CD_4_saida;C_2_entrada;3;0
CD_4_saida;C_2_entrada;4;0
CD_4_saida;C_2_entrada;5;0
CD_4_saida;C_2_entrada;6;0
CD_4_saida;C_2_entrada;7;0
CD_4_saida;C_2_entrada;8;0
CD_4_saida;C_2_entrada;9;0
CD_4_saida;C_3_entrada;0;0
CD_4_saida;C_3_entrada;1;0
CD_4_saida;C_3_entrada;2;0
CD_4_saida;C_3_entrada;3;0
CD_4_saida;C_3_entrada;4;0
CD_4_saida;C_3_entrada;5;0
CD_4_saida;C_3_entrada;6;0
CD_4_saida;C_3_entrada;7;0
CD_4_saida;C_3_entrada;8;0
CD_4_saida;C_3_entrada;9;0
CD_4_saida;C_4_entrada;0;0
CD_4_saida;C_4_entrada;1;0
CD_4_saida;C_4_entrada;2;0
CD_4_saida;C_4_entrada;3;0
CD_4_saida;C_4_entrada;4;0
CD_4_saida;C_4_entrada;5;0
CD_4_saida;C_4_entrada;6;0
CD_4_saida;C_4_entrada;7;0
CD_4_saida;C_4_entrada;8;0
CD_4_saida;C_4_entrada;9;0
CD_4_saida;C_5_entrada;0;0
CD_4_saida;C_5_entrada;1;0
CD_4_saida;C_5_entrada;2;0
CD_4_saida;C_5_entrada;3;0
CD_4_saida;C_5_entrada;4;0
CD_4_saida;C_5_entrada;5;0
CD_4_saida;C_5_entrada;6;0
CD_4_saida;C_5_entrada;7;0
CD_4_saida;C_5_entrada;8;0
CD_4_saida;C_5_entrada;9;0
CD_4_saida;C_6_entrada;0;0
CD_4_saida;C_6_entrada;1;0
CD_4_saida;C_6_entrada;2;0
CD_4_saida;C_6_entrada;3;0
CD_4_saida;C_6_entrada;4;0
CD_4_saida;C_6_entrada;5;0
CD_4_saida;C_6_entrada;6;0
CD_4_saida;C_6_entrada;7;0
CD_4_saida;C_6_entrada;8;0
CD_4_saida;C_6_entrada;9;0
CD_4_saida;C_7_entrada;0;0
CD_4_saida;C_7_entrada;1;0
CD_4_saida;C_7_entrada;2;0
CD_4_saida;C_7_entrada;3;0
CD_4_saida;C_7_entrada;4;0
CD_4_saida;C_7_entrada;5;0
CD_4_saida;C_7_entrada;6;0
CD_4_saida;C_7_entrada;7;0
CD_4_saida;C_7_entrada;8;0
CD_4_saida;C_7_entrada;9;0
CD_4_saida;C_8_entrada;0;0
CD_4_saida;C_8_entrada;1;0
CD_4_saida;C_8_entrada;2;0
CD_4_saida;C_8_entrada;3;0
CD_4_saida;C_8_entrada;4;0
CD_4_saida;C_8_entrada;5;0
CD_4_saida;C_8_entrada;6;0
CD_4_saida;C_8_entrada;7;0
CD_4_saida;C_8_entrada;8;0
CD_4_saida;C_8_entrada;9;0
CD_4_saida;C_9_entrada;0;0
CD_4_saida;C_9_entrada;1;0
CD_4_saida;C_9_entrada;2;0
CD_4_saida;C_9_entrada;3;0
CD_4_saida;C_9_entrada;4;0
CD_4_saida;C_9_entrada;5;0
CD_4_saida;C_9_entrada;6;0
CD_4_saida;C_9_entrada;7;0
CD_4_saida;C_9_entrada;8;0
CD_4_saida;C_9_entrada;9;0
CD_4_saida;C_10_entrada;0;0
CD_4_saida;C_10_entrada;1;0
CD_4_saida;C_10_entrada;2;0
CD_4_saida;C_10_entrada;3;0
CD_4_saida;C_10_entrada;4;0
CD_4_saida;C_10_entrada;5;0
CD_4_saida;C_10_entrada;6;0
CD_4_saida;C_10_entrada;7;0
CD_4_saida;C_10_entrada;8;0
CD_4_saida;C_10_entrada;9;0
CD_4_saida;C_11_entrada;0;0
CD_4_saida;C_11_entrada;1;0
CD_4_saida;C_11_entrada;2;0
CD_4_saida;C_11_entrada;3;0
CD_4_saida;C_11_entrada;4;0
CD_4_saida;C_11_entrada;5;0
CD_4_saida;C_11_entrada;6;0
CD_4_saida;C_11_entrada;7;0
CD_4_saida;C_11_entrada;8;0
CD_4_saida;C_11_entrada;9;0
CD_4_saida;C_12_entrada;0;0
CD_4_saida;C_12_entrada;1;0
CD_4_saida;C_12_entrada;2;0
CD_4_saida;C_12_entrada;3;0
CD_4_saida;C_12_entrada;4;0
CD_4_saida;C_12_entrada;5;0
CD_4_saida;C_12_entrada;6;0
CD_4_saida;C_12_entrada;7;0
CD_4_saida;C_12_entrada;8;0
CD_4_saida;C_12_entrada;9;0
CD_4_saida;C_13_entrada;0;0
CD_4_saida;C_13_entrada;1;0
CD_4_saida;C_13_entrada;2;0
CD_4_saida;C_13_entrada;3;0
CD_4_saida;C_13_entrada;4;0
CD_4_saida;C_13_entrada;5;0
CD_4_saida;C_13_entrada;6;0
CD_4_saida;C_13_entrada;7;0
CD_4_saida;C_13_entrada;8;0
CD_4_saida;C_13_entrada;9;0
CD_4_saida;C_14_entrada;0;0
CD_4_saida;C_14_entrada;1;0
CD_4_saida;C_14_entrada;2;0
CD_4_saida;C_14_entrada;3;0
CD_4_saida;C_14_entrada;4;0
CD_4_saida;C_14_entrada;5;0
CD_4_saida;C_14_entrada;6;0
CD_4_saida;C_14_entrada;7;0
CD_4_saida;C_14_entrada;8;0
CD_4_saida;C_14_entrada;9;0
CD_4_saida;C_15_entrada;0;0
CD_4_saida;C_15_entrada;1;0
CD_4_saida;C_15_entrada;2;0
CD_4_saida;C_15_entrada;3;0
CD_4_saida;C_15_entrada;4;0
CD_4_saida;C_15_entrada;5;0
CD_4_saida;C_15_entrada;6;0
CD_4_saida;C_15_entrada;7;0
CD_4_saida;C_15_entrada;8;0
CD_4_saida;C_15_entrada;9;0
CD_4_saida;C_16_entrada;0;0
CD_4_saida;C_16_entrada;1;0
CD_4_saida;C_16_entrada;2;0
CD_4_saida;C_16_entrada;3;0
CD_4_saida;C_16_entrada;4;0
CD_4_saida;C_16_entrada;5;0
CD_4_saida;C_16_entrada;6;0
CD_4_saida;C_16_entrada;7;0
CD_4_saida;C_16_entrada;8;0
CD_4_saida;C_16_entrada;9;0
CD_4_saida;C_17_entrada;0;0
CD_4_saida;C_17_entrada;1;0
CD_4_saida;C_17_entrada;2;0
CD_4_saida;C_17_entrada;3;0
CD_4_saida;C_17_entrada;4;0
CD_4_saida;C_17_entrada;5;0
CD_4_saida;C_17_entrada;6;0
CD_4_saida;C_17_entrada;7;0
CD_4_saida;C_17_entrada;8;0
CD_4_saida;C_17_entrada;9;0
CD_4_saida;C_18_entrada;0;0
CD_4_saida;C_18_entrada;1;0
CD_4_saida;C_18_entrada;2;0
CD_4_saida;C_18_entrada;3;0
CD_4_saida;C_18_entrada;4;0
CD_4_saida;C_18_entrada;5;0
CD_4_saida;C_18_entrada;6;0
CD_4_saida;C_18_entrada;7;0
CD_4_saida;C_18_entrada;8;0
CD_4_saida;C_18_entrada;9;0
CD_4_saida;C_19_entrada;0;0
CD_4_saida;C_19_entrada;1;0
CD_4_saida;C_19_entrada;2;0
CD_4_saida;C_19_entrada;3;0
CD_4_saida;C_19_entrada;4;0
CD_4_saida;C_19_entrada;5;0
CD_4_saida;C_19_entrada;6;0
CD_4_saida;C_19_entrada;7;0
CD_4_saida;C_19_entrada;8;0
CD_4_saida;C_19_entrada;9;0
